is_edge,center_lat,center_lon,geom_score,label,ndvi_amp,pixel_size_m,radius_m,radius_px,ring_contrast,texture_score,tile_id,year,sample_weight
False,-33.42557512987225,21.882367446222943,0.2604166666666667,0,0.1255675703287124,27.34262983620405,1567.279533866908,57.31999969482422,0.0464757978916168,0.1246961578726768,cpis_landsat_2015_tile_000002,2015,1.0
False,-34.10276113681182,20.739494795995807,0.28125,0,0.3976045846939087,27.34262983620405,2108.6636880668325,77.12000274658203,0.0266519784927368,0.199785515666008,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.13218993236067,20.42353937058312,0.2708333333333333,0,0.6951394081115723,27.34262983620405,2433.4940554221607,89.0,0.0687369704246521,0.1416399925947189,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.30714586973144,20.503417539329195,0.2708333333333333,0,0.5312337875366211,27.34262983620405,1964.2946359089087,71.84000396728516,0.0403391122817993,0.1472763419151306,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.07042178658352,21.189658656445104,0.2708333333333333,0,0.5107841491699219,27.34262983620405,2144.755951106313,78.44000244140625,0.0678949058055877,0.1597813814878463,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.28353811774695,19.47146888670297,0.28125,0,0.6261390447616577,27.34262983620405,2144.755951106313,78.44000244140625,0.0815072059631347,0.1710784286260604,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.181992610665745,19.86827275348099,0.2708333333333333,0,0.6550658345222473,27.34262983620405,2469.586318461642,90.31999969482422,0.04887455701828,0.132680594921112,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.649363407134274,19.007022010619902,0.28125,0,0.1825311034917831,27.34262983620405,1892.1101098299469,69.20000457763672,0.0342014282941818,0.1350003331899643,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.162265554390814,20.69260273816477,0.2604166666666667,0,0.4244937002658844,27.34262983620405,2036.4791619878704,74.4800033569336,0.0680421590805053,0.1615321785211563,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.079153384827336,24.81171970197857,0.2604166666666667,0,0.3569605648517608,27.34262983620405,1459.0027447484651,53.36000061035156,0.0283843874931335,0.1411623358726501,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.09862427932573,18.62994513432223,0.2604166666666667,0,0.6361832022666931,27.34262983620405,2144.755951106313,78.44000244140625,0.0968022346496582,0.1471945792436599,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.669413843752565,18.951074908407108,0.2604166666666667,0,0.1501445770263672,27.34262983620405,1783.833320711504,65.24000549316406,0.034195452928543,0.1257322132587433,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.15967838005472,21.88463120731838,0.2604166666666667,0,0.3061083555221557,27.34262983620405,1386.8182186695033,50.720001220703125,0.0032649636268615,0.1257282197475433,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.83563811708496,18.485711579668337,0.2708333333333333,0,0.3283222913742065,27.34262983620405,2108.6636880668325,77.12000274658203,0.0178938806056976,0.2359801828861236,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.86409670580912,25.47791031668161,0.25,0,0.1677324622869491,27.34262983620405,1206.3567991682437,44.119998931884766,0.031214028596878,0.1019624024629592,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.99765824856984,21.653404836737373,0.25,0,0.504153311252594,27.34262983620405,2000.3868989483897,73.16000366210938,0.0366637110710144,0.133853405714035,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.588242087838445,18.89286407799616,0.28125,0,0.7780508399009705,27.34262983620405,2144.755951106313,78.44000244140625,0.0355329513549804,0.189082384109497,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.09888044110226,21.108486834736404,0.2604166666666667,0,0.2634061872959137,27.34262983620405,2397.40200099039,87.68000793457031,0.0876187682151794,0.195587009191513,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.11213956153695,24.694327900126577,0.2708333333333333,0,0.1415237933397293,27.34262983620405,1052.1443835806697,38.47999954223633,0.0216423273086547,0.1131096482276916,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.798124418184464,25.371190460928208,0.2395833333333333,0,0.3520591259002685,27.34262983620405,953.7109578918768,34.880001068115234,0.0349612832069397,0.1120849102735519,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.840489019619206,18.562355944980737,0.2291666666666666,0,0.4908345341682434,27.34262983620405,2433.4940554221607,89.0,0.0713375508785247,0.1541675478219986,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.05981705493961,18.43784944660177,0.2291666666666666,0,0.142707422375679,27.34262983620405,2433.4940554221607,89.0,0.0377830564975738,0.1661788076162338,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.13710810280769,18.888336621599866,0.2291666666666666,0,0.2103014439344406,27.34262983620405,2144.755951106313,78.44000244140625,0.0857014060020446,0.1780579388141632,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.66715004975984,18.970155072406143,0.2291666666666666,0,0.2220076620578766,27.34262983620405,1964.2946359089087,71.84000396728516,0.0400338172912597,0.1572668999433517,cpis_landsat_2015_tile_000000,2015,1.0
